Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,20.25,20.520000457763672,19.0,19.149999618530273,16.934873580932617,1191200
2016-12-02,19.190000534057617,19.5,18.280000686645508,18.450000762939453,16.31584358215332,299400
2016-12-06,15.9399995803833,16.95400047302246,15.449999809265137,16.649999618530273,14.724053382873535,346200
2016-12-07,17.610000610351562,17.610000610351562,16.649999618530273,16.889999389648438,14.936290740966797,244500
2016-12-08,16.889999389648438,17.299999237060547,16.683000564575195,17.200000762939453,15.21043586730957,109700
2016-12-09,17.5,17.5,16.858999252319336,16.950000762939453,14.98935317993164,72700
2016-12-12,17.200000762939453,17.31399917602539,16.75,16.81999969482422,14.8743896484375,71000
2016-12-13,17.0,17.0,16.70599937438965,16.75,14.81248664855957,37800
2016-12-14,17.0,17.0,16.34000015258789,16.399999618530273,14.502972602844238,77900
2016-12-15,16.270000457763672,17.0,16.030000686645508,16.8700008392334,14.918607711791992,126900
2016-12-16,16.899999618530273,17.051000595092773,16.200000762939453,16.469999313354492,14.564874649047852,129300
2016-12-19,16.649999618530273,16.899999618530273,16.5,16.729999542236328,14.794797897338867,110500
2016-12-20,16.90999984741211,17.770000457763672,16.809999465942383,17.670000076293945,15.626066207885742,73600
2016-12-21,17.770000457763672,18.100000381469727,17.261999130249023,18.059999465942383,15.970956802368164,103300
2016-12-22,18.200000762939453,18.5,18.010000228881836,18.1299991607666,16.03285789489746,42500
2016-12-23,18.360000610351562,18.851999282836914,18.280000686645508,18.549999237060547,16.404273986816406,40400
2016-12-27,18.829999923706055,19.110000610351562,18.5,18.549999237060547,16.404273986816406,39600
2016-12-28,18.850000381469727,19.110000610351562,18.559999465942383,18.673999786376953,16.513931274414062,93400
2016-12-29,19.0,19.000999450683594,17.315000534057617,17.899999618530273,15.829461097717285,77700
2016-12-30,17.760000228881836,18.5,17.579999923706055,18.190000534057617,16.085918426513672,34800
2017-01-03,18.610000610351562,19.190000534057617,18.559999465942383,18.700000762939453,16.53692626953125,61100
2017-01-04,18.979999542236328,18.979999542236328,18.75,18.829999923706055,16.651885986328125,27100
2017-01-05,18.989999771118164,19.81999969482422,18.940000534057617,19.709999084472656,17.430095672607422,54000
2017-01-06,19.920000076293945,19.940000534057617,19.0,19.25,17.023303985595703,155500
2017-01-09,19.329999923706055,19.329999923706055,18.829999923706055,19.1200008392334,16.90834617614746,18300
2017-01-10,19.25,19.25,18.100000381469727,18.729999542236328,16.563453674316406,60600
2017-01-11,18.770000457763672,18.908000946044922,18.0,18.389999389648438,16.262781143188477,76200
2017-01-12,18.690000534057617,18.690000534057617,18.058000564575195,18.149999618530273,16.05054473876953,28000
2017-01-13,18.600000381469727,18.83300018310547,18.399999618530273,18.559999465942383,16.41312026977539,90300
2017-01-17,18.799999237060547,18.989999771118164,18.711999893188477,18.950000762939453,16.75800895690918,27800
2017-01-18,19.0,19.100000381469727,18.649999618530273,18.679000854492188,16.518352508544922,29200
2017-01-19,18.549999237060547,19.270000457763672,18.549999237060547,19.059999465942383,16.855281829833984,30800
2017-01-20,19.350000381469727,19.3799991607666,18.649999618530273,18.861000061035156,16.679302215576172,28500
2017-01-23,19.170000076293945,19.170000076293945,18.700000762939453,18.809999465942383,16.634201049804688,15800
2017-01-24,18.959999084472656,19.108999252319336,18.58099937438965,18.700000762939453,16.53692626953125,19500
2017-01-25,18.809999465942383,18.989999771118164,18.76799964904785,18.989999771118164,16.793380737304688,26400
2017-01-26,18.989999771118164,19.0,18.726999282836914,18.75,16.581144332885742,21300
2017-01-27,18.899999618530273,19.049999237060547,18.75,18.76300048828125,16.59263801574707,15100
2017-01-30,18.889999389648438,18.889999389648438,18.753999710083008,18.802000045776367,16.62713050842285,15100
2017-01-31,18.799999237060547,18.85700035095215,18.5,18.58799934387207,16.437881469726562,18100
2017-02-01,18.690000534057617,18.76799964904785,18.200000762939453,18.200000762939453,16.094762802124023,19500
2017-02-02,18.170000076293945,18.3799991607666,17.75,17.899999618530273,15.829461097717285,27900
2017-02-03,18.110000610351562,18.229999542236328,17.950000762939453,18.139999389648438,16.04170036315918,13400
2017-02-06,18.149999618530273,18.18000030517578,17.950000762939453,17.969999313354492,15.891365051269531,16900
2017-02-07,17.90999984741211,18.072999954223633,17.899999618530273,17.93000030517578,15.85599136352539,11500
2017-02-08,17.90999984741211,18.079999923706055,17.868000030517578,18.027000427246094,15.9417724609375,35600
2017-02-09,17.899999618530273,18.107999801635742,17.784000396728516,18.020000457763672,15.935583114624023,30500
2017-02-10,18.049999237060547,18.049999237060547,17.792999267578125,18.049999237060547,15.962114334106445,28100
2017-02-13,18.149999618530273,18.149999618530273,17.840999603271484,17.950000762939453,15.873682975769043,9600
2017-02-14,17.899999618530273,17.899999618530273,17.5,17.780000686645508,15.723345756530762,21500
2017-02-15,18.0,18.13800048828125,17.780000686645508,17.950000762939453,15.873682975769043,11100
2017-02-16,17.899999618530273,17.950000762939453,17.559999465942383,17.599000930786133,15.563281059265137,4000
2017-02-17,17.760000228881836,17.868999481201172,17.549999237060547,17.75,15.696815490722656,15000
2017-02-21,17.90999984741211,17.922000885009766,17.655000686645508,17.809999465942383,15.749876976013184,13900
2017-02-22,17.899999618530273,18.059999465942383,17.68000030517578,18.0,15.917898178100586,17900
2017-02-23,18.149999618530273,18.239999771118164,17.809999465942383,18.049999237060547,15.962114334106445,9900
2017-02-24,17.829999923706055,17.93600082397461,16.0,17.100000381469727,15.122001647949219,71200
2017-02-27,16.959999084472656,17.15999984741211,16.5,16.889999389648438,14.936290740966797,16900
2017-02-28,16.809999465942383,16.881999969482422,16.399999618530273,16.510000228881836,14.600249290466309,40500
2017-03-01,16.290000915527344,16.579999923706055,16.235000610351562,16.329999923706055,14.441068649291992,23400
2017-03-02,16.399999618530273,16.600000381469727,16.19700050354004,16.450000762939453,14.547188758850098,30600
2017-03-03,16.459999084472656,16.650999069213867,16.25,16.25,14.370325088500977,12400
2017-03-06,16.520000457763672,16.739999771118164,16.149999618530273,16.280000686645508,14.39685344696045,26000
2017-03-07,16.3799991607666,16.3799991607666,15.649999618530273,15.899999618530273,14.060809135437012,26700
2017-03-08,15.899999618530273,15.899999618530273,15.539999961853027,15.600000381469727,13.795509338378906,34100
2017-03-09,15.550000190734863,15.75,15.510000228881836,15.548999786376953,13.750410079956055,19200
2017-03-10,15.5,15.663000106811523,15.449999809265137,15.49899959564209,13.706192970275879,17300
2017-03-13,15.449999809265137,16.0,15.449999809265137,15.6899995803833,13.875099182128906,26600
2017-03-14,15.880000114440918,15.920000076293945,15.550000190734863,15.859999656677246,14.025434494018555,28400
2017-03-15,16.09000015258789,17.420000076293945,15.944999694824219,16.93000030517578,14.971668243408203,45900
2017-03-16,16.950000762939453,17.5,16.93000030517578,16.950000762939453,14.98935317993164,20600
2017-03-17,16.809999465942383,17.200000762939453,16.799999237060547,17.040000915527344,15.068941116333008,156700
2017-03-20,17.34000015258789,17.600000381469727,17.010000228881836,17.5,15.475730895996094,19700
2017-03-21,17.459999084472656,17.530000686645508,16.774999618530273,17.0,15.03356647491455,19000
2017-03-22,16.8700008392334,17.469999313354492,16.540000915527344,17.34000015258789,15.334239959716797,20700
2017-03-23,17.559999465942383,17.559999465942383,16.5,16.5,14.591403007507324,12900
2017-03-24,16.479999542236328,16.610000610351562,16.2450008392334,16.350000381469727,14.458757400512695,48900
2017-03-27,16.190000534057617,17.049999237060547,16.190000534057617,16.600000381469727,14.679837226867676,44600
2017-03-28,16.729999542236328,16.850000381469727,16.586000442504883,16.649999618530273,14.724053382873535,11800
2017-03-29,16.690000534057617,17.270000457763672,16.690000534057617,17.139999389648438,15.157373428344727,81700
2017-03-30,17.389999389648438,17.472999572753906,17.0,17.149999618530273,15.166215896606445,44100
2017-03-31,17.270000457763672,17.40999984741211,16.90999984741211,17.059999465942383,15.086627006530762,20800
2017-04-03,17.40999984741211,17.40999984741211,17.190000534057617,17.3799991607666,15.369614601135254,25300
2017-04-04,17.5,18.5,17.450000762939453,17.600000381469727,15.564164161682129,121200
2017-04-05,17.889999389648438,18.479999542236328,17.600000381469727,17.700000762939453,15.652595520019531,63600
2017-04-06,17.950000762939453,18.149999618530273,17.8700008392334,18.010000228881836,15.926739692687988,18600
2017-04-07,18.0,18.25,17.989999771118164,18.0,15.917898178100586,19900
2017-04-10,18.139999389648438,18.25,17.989999771118164,18.100000381469727,16.00632667541504,58500
2017-04-11,18.239999771118164,18.3799991607666,18.0,18.1299991607666,16.03285789489746,63200
2017-04-12,18.149999618530273,18.399999618530273,18.149999618530273,18.149999618530273,16.05054473876953,9900
2017-04-13,18.270000457763672,18.3700008392334,18.149999618530273,18.25,16.138978958129883,10000
2017-04-17,18.100000381469727,18.399999618530273,17.989999771118164,18.399999618530273,16.27162742614746,82600
2017-04-18,18.540000915527344,18.75,17.989999771118164,18.09000015258789,15.99748420715332,69400
2017-04-19,18.25,18.360000610351562,17.530000686645508,18.25,16.138978958129883,108600
2017-04-20,18.420000076293945,18.889999389648438,18.010000228881836,18.010000228881836,15.926739692687988,58200
2017-04-21,18.149999618530273,18.520000457763672,18.040000915527344,18.440000534057617,16.3070011138916,113800
2017-04-24,18.739999771118164,18.950000762939453,17.200000762939453,17.540000915527344,15.511106491088867,115000
2017-04-25,17.540000915527344,18.09000015258789,17.326000213623047,17.920000076293945,15.847151756286621,76800
2017-04-26,17.81999969482422,18.299999237060547,17.517000198364258,17.65999984741211,15.61722469329834,39700
2017-04-27,17.832000732421875,17.97100067138672,17.610000610351562,17.829999923706055,15.767561912536621,22700
2017-04-28,17.959999084472656,18.0,17.5,18.0,15.917898178100586,25700
2017-05-01,18.0,18.0,17.610000610351562,17.68000030517578,15.63491153717041,5100
2017-05-02,17.68000030517578,17.68000030517578,17.350000381469727,17.389999389648438,15.378458976745605,15500
2017-05-03,17.299999237060547,17.299999237060547,16.860000610351562,16.90999984741211,14.953978538513184,21600
2017-05-04,16.989999771118164,17.211999893188477,16.799999237060547,17.149999618530273,15.166215896606445,63000
2017-05-05,17.149999618530273,17.999000549316406,16.860000610351562,16.860000610351562,14.909762382507324,90800
2017-05-08,17.3700008392334,17.68000030517578,17.0,17.200000762939453,15.21043586730957,44300
2017-05-09,17.200000762939453,17.899999618530273,17.200000762939453,17.899999618530273,15.829461097717285,6700
2017-05-10,17.950000762939453,18.020000457763672,17.469999313354492,17.700000762939453,15.652595520019531,18600
2017-05-11,17.489999771118164,18.014999389648438,17.489999771118164,17.80699920654297,15.747220039367676,34900
2017-05-12,18.059999465942383,18.094999313354492,17.56999969482422,18.0,15.917898178100586,16100
2017-05-15,18.040000915527344,18.040000915527344,17.530000686645508,17.6200008392334,15.581852912902832,15800
2017-05-16,17.5,17.90999984741211,17.5,17.799999237060547,15.7410306930542,9600
2017-05-17,17.93000030517578,17.93000030517578,17.520000457763672,17.600000381469727,15.564164161682129,9900
2017-05-18,17.729999542236328,17.729999542236328,17.066999435424805,17.6200008392334,15.581852912902832,8500
2017-05-19,17.510000228881836,17.860000610351562,17.09000015258789,17.860000610351562,15.794093132019043,17700
2017-05-22,17.760000228881836,18.0,17.156999588012695,17.35099983215332,15.343966484069824,28200
2017-05-23,17.59000015258789,17.770000457763672,17.350000381469727,17.350000381469727,15.343082427978516,22300
2017-05-24,17.5,18.0,17.40999984741211,17.68000030517578,15.63491153717041,15700
2017-05-25,17.709999084472656,18.18000030517578,17.040000915527344,17.040000915527344,15.068941116333008,27800
2017-05-26,17.43000030517578,17.450000762939453,17.010000228881836,17.239999771118164,15.245807647705078,16700
2017-05-30,17.25,17.809999465942383,17.25,17.799999237060547,15.7410306930542,12600
2017-05-31,17.760000228881836,17.829999923706055,17.200000762939453,17.770000457763672,15.71450138092041,18600
2017-06-01,17.773000717163086,17.773000717163086,17.510000228881836,17.6299991607666,15.590690612792969,13500
2017-06-02,17.600000381469727,17.829999923706055,17.299999237060547,17.64900016784668,15.607498168945312,14900
2017-06-05,17.75,18.0,17.18000030517578,17.55900001525879,15.527907371520996,16500
2017-06-06,17.40999984741211,17.527000427246094,17.216999053955078,17.309999465942383,15.307709693908691,6400
2017-06-07,17.309999465942383,17.56999969482422,17.200000762939453,17.25,15.254651069641113,5200
2017-06-08,17.290000915527344,17.899999618530273,17.01099967956543,17.889999389648438,15.8206205368042,25100
2017-06-09,17.940000534057617,17.940000534057617,17.5,17.5,15.475730895996094,24600
2017-06-12,17.360000610351562,17.399999618530273,17.299999237060547,17.350000381469727,15.343082427978516,23300
2017-06-13,17.290000915527344,17.464000701904297,17.100000381469727,17.139999389648438,15.157373428344727,15000
2017-06-14,17.229999542236328,17.3799991607666,17.145000457763672,17.149999618530273,15.166215896606445,10600
2017-06-15,17.06999969482422,17.200000762939453,17.010000228881836,17.010000228881836,15.042412757873535,27700
2017-06-16,17.010000228881836,17.309999465942383,17.010000228881836,17.309999465942383,15.307709693908691,24300
2017-06-19,17.489999771118164,17.73200035095215,17.059999465942383,17.18000030517578,15.192748069763184,9900
2017-06-20,17.09000015258789,17.31999969482422,17.049999237060547,17.09000015258789,15.113157272338867,10300
2017-06-21,17.253999710083008,17.399999618530273,17.079999923706055,17.3700008392334,15.360769271850586,17300
2017-06-22,17.34000015258789,17.780000686645508,17.209999084472656,17.469999313354492,15.449199676513672,19600
2017-06-23,17.389999389648438,17.799999237060547,17.110000610351562,17.799999237060547,15.7410306930542,17200
2017-06-26,17.70199966430664,17.709999084472656,17.134000778198242,17.5,15.475730895996094,22900
2017-06-27,17.649999618530273,17.84000015258789,17.06999969482422,17.06999969482422,15.09547233581543,26300
2017-06-28,17.06999969482422,17.29400062561035,16.768999099731445,16.889999389648438,15.068704605102539,29500
2017-06-29,16.950000762939453,17.079999923706055,16.639999389648438,16.639999389648438,14.845664978027344,14800
2017-06-30,16.790000915527344,16.799999237060547,16.540000915527344,16.75,14.943803787231445,31100
2017-07-03,16.75,16.968000411987305,16.6200008392334,16.6200008392334,14.827821731567383,13200
2017-07-05,16.6200008392334,16.93000030517578,16.6200008392334,16.93000030517578,15.104395866394043,43900
2017-07-06,17.049999237060547,17.299999237060547,16.520000457763672,16.690000534057617,14.890274047851562,79200
2017-07-07,16.739999771118164,16.781999588012695,16.170000076293945,16.700000762939453,14.89919662475586,40600
2017-07-10,16.829999923706055,17.079999923706055,16.329999923706055,16.600000381469727,14.809976577758789,33200
2017-07-11,16.5,16.729999542236328,16.34000015258789,16.34000015258789,14.578012466430664,16600
2017-07-12,16.350000381469727,16.511999130249023,15.930000305175781,16.149999618530273,14.408501625061035,46600
2017-07-13,16.299999237060547,16.426000595092773,16.1200008392334,16.299999237060547,14.542326927185059,23300
2017-07-14,16.3700008392334,16.479999542236328,16.200000762939453,16.39900016784668,14.630653381347656,26200
2017-07-17,16.270000457763672,16.479999542236328,16.010000228881836,16.270000457763672,14.515564918518066,64800
2017-07-18,16.440000534057617,16.770000457763672,16.249000549316406,16.5,14.720760345458984,96800
